"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1256","Проверка отображения блока со статистикой","","Mon Feb 23 19:03:36 UTC 2026","passed","Mon Feb 23 19:03:37 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1125","Отображение элементов заголовочной строки поиска","","Mon Feb 23 19:03:17 UTC 2026","passed","Mon Feb 23 19:03:18 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1197","Проверка блока с подробной информацией","","Mon Feb 23 19:03:37 UTC 2026","passed","Mon Feb 23 19:03:39 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1040","Проверка кликабельности кнопки изменения темы","","Mon Feb 23 19:03:32 UTC 2026","passed","Mon Feb 23 19:03:33 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","898","Проверка колонки с основной информацией","","Mon Feb 23 19:03:34 UTC 2026","passed","Mon Feb 23 19:03:35 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","10730","Ввод текста в строки поиска","","Mon Feb 23 19:03:18 UTC 2026","passed","Mon Feb 23 19:03:29 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","17304","Проверка вызовов методов при поиски погоды в городе","","Mon Feb 23 19:02:59 UTC 2026","passed","Mon Feb 23 19:03:17 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1072","Проверка блока с информацией о погоде на следующий день","","Mon Feb 23 19:03:33 UTC 2026","passed","Mon Feb 23 19:03:34 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","3333","Открытие GitHub по нажатию на Support Project","","Mon Feb 23 19:03:29 UTC 2026","passed","Mon Feb 23 19:03:32 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1056","Изменение параметра в статистике за 10 дней","","Mon Feb 23 19:03:39 UTC 2026","passed","Mon Feb 23 19:03:40 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1117","Изменение параметра в статистике за три дня","","Mon Feb 23 19:03:35 UTC 2026","passed","Mon Feb 23 19:03:36 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
