"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3198","Проверка вызовов методов при поиски погоды в городе","","Tue May 06 18:12:29 GMT 2025","passed","Tue May 06 18:12:33 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1287","Изменение параметра в статистике за три дня","","Tue May 06 18:12:24 GMT 2025","passed","Tue May 06 18:12:26 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1180","Проверка кликабельности кнопки изменения темы","","Tue May 06 18:12:21 GMT 2025","passed","Tue May 06 18:12:22 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1223","Изменение параметра в статистике за 10 дней","","Tue May 06 18:12:28 GMT 2025","passed","Tue May 06 18:12:29 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1384","Проверка отображения блока со статистикой","","Tue May 06 18:12:26 GMT 2025","passed","Tue May 06 18:12:27 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1006","Проверка колонки с основной информацией","","Tue May 06 18:12:23 GMT 2025","passed","Tue May 06 18:12:24 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","31698","Открытие GitHub по нажатию на Support Project","","Tue May 06 18:11:49 GMT 2025","passed","Tue May 06 18:12:21 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1197","Проверка блока с информацией о погоде на следующий день","","Tue May 06 18:12:22 GMT 2025","passed","Tue May 06 18:12:23 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","10745","Ввод текста в строки поиска","","Tue May 06 18:12:34 GMT 2025","passed","Tue May 06 18:12:44 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1128","Отображение элементов заголовочной строки поиска","","Tue May 06 18:12:33 GMT 2025","passed","Tue May 06 18:12:34 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1233","Проверка блока с подробной информацией","","Tue May 06 18:12:27 GMT 2025","passed","Tue May 06 18:12:28 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
