"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1362","Проверка отображения блока со статистикой","","Wed May 07 06:30:48 GMT 2025","passed","Wed May 07 06:30:49 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1235","Изменение параметра в статистике за три дня","","Wed May 07 06:30:47 GMT 2025","passed","Wed May 07 06:30:48 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1176","Изменение параметра в статистике за 10 дней","","Wed May 07 06:30:51 GMT 2025","passed","Wed May 07 06:30:52 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1200","Проверка блока с подробной информацией","","Wed May 07 06:30:49 GMT 2025","passed","Wed May 07 06:30:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1148","Отображение элементов заголовочной строки поиска","","Wed May 07 06:30:55 GMT 2025","passed","Wed May 07 06:30:56 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","2896","Проверка вызовов методов при поиски погоды в городе","","Wed May 07 06:30:52 GMT 2025","passed","Wed May 07 06:30:55 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","954","Проверка колонки с основной информацией","","Wed May 07 06:30:46 GMT 2025","passed","Wed May 07 06:30:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","2635","Проверка блока с информацией о погоде на следующий день","","Wed May 07 06:30:43 GMT 2025","passed","Wed May 07 06:30:46 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","17590","Открытие GitHub по нажатию на Support Project","","Wed May 07 06:30:24 GMT 2025","passed","Wed May 07 06:30:42 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","10721","Ввод текста в строки поиска","","Wed May 07 06:30:56 GMT 2025","passed","Wed May 07 06:31:07 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1154","Проверка кликабельности кнопки изменения темы","","Wed May 07 06:30:42 GMT 2025","passed","Wed May 07 06:30:43 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
