"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10801","Ввод текста в строки поиска","","Mon May 05 07:22:58 GMT 2025","passed","Mon May 05 07:23:09 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1183","Проверка блока с информацией о погоде на следующий день","","Mon May 05 07:22:47 GMT 2025","passed","Mon May 05 07:22:48 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1187","Отображение элементов заголовочной строки поиска","","Mon May 05 07:22:57 GMT 2025","passed","Mon May 05 07:22:58 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1009","Проверка колонки с основной информацией","","Mon May 05 07:22:48 GMT 2025","passed","Mon May 05 07:22:49 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1234","Изменение параметра в статистике за 10 дней","","Mon May 05 07:22:53 GMT 2025","passed","Mon May 05 07:22:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1249","Изменение параметра в статистике за три дня","","Mon May 05 07:22:49 GMT 2025","passed","Mon May 05 07:22:50 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1391","Проверка отображения блока со статистикой","","Mon May 05 07:22:50 GMT 2025","passed","Mon May 05 07:22:52 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","2852","Проверка вызовов методов при поиски погоды в городе","","Mon May 05 07:22:54 GMT 2025","passed","Mon May 05 07:22:57 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1293","Проверка блока с подробной информацией","","Mon May 05 07:22:52 GMT 2025","passed","Mon May 05 07:22:53 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","14818","Открытие GitHub по нажатию на Support Project","","Mon May 05 07:22:31 GMT 2025","passed","Mon May 05 07:22:46 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1235","Проверка кликабельности кнопки изменения темы","","Mon May 05 07:22:46 GMT 2025","passed","Mon May 05 07:22:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
