"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1237","Изменение параметра в статистике за 10 дней","","Sat May 03 18:30:58 GMT 2025","passed","Sat May 03 18:30:59 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1353","Проверка блока с подробной информацией","","Sat May 03 18:30:56 GMT 2025","passed","Sat May 03 18:30:58 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1222","Проверка кликабельности кнопки изменения темы","","Sat May 03 18:30:50 GMT 2025","passed","Sat May 03 18:30:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1167","Отображение элементов заголовочной строки поиска","","Sat May 03 18:31:02 GMT 2025","passed","Sat May 03 18:31:03 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","10887","Ввод текста в строки поиска","","Sat May 03 18:31:03 GMT 2025","passed","Sat May 03 18:31:14 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","2974","Проверка вызовов методов при поиски погоды в городе","","Sat May 03 18:30:59 GMT 2025","passed","Sat May 03 18:31:02 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","15453","Открытие GitHub по нажатию на Support Project","","Sat May 03 18:30:34 GMT 2025","passed","Sat May 03 18:30:50 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1469","Проверка отображения блока со статистикой","","Sat May 03 18:30:55 GMT 2025","passed","Sat May 03 18:30:56 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1030","Проверка колонки с основной информацией","","Sat May 03 18:30:53 GMT 2025","passed","Sat May 03 18:30:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1354","Изменение параметра в статистике за три дня","","Sat May 03 18:30:54 GMT 2025","passed","Sat May 03 18:30:55 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1376","Проверка блока с информацией о погоде на следующий день","","Sat May 03 18:30:51 GMT 2025","passed","Sat May 03 18:30:53 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
