"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1898","Изменение параметра в статистике за 10 дней","","Wed Apr 30 08:15:42 GMT 2025","passed","Wed Apr 30 08:15:44 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","2969","Проверка вызовов методов при поиски погоды в городе","","Wed Apr 30 08:15:44 GMT 2025","passed","Wed Apr 30 08:15:47 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1238","Проверка блока с подробной информацией","","Wed Apr 30 08:15:41 GMT 2025","passed","Wed Apr 30 08:15:42 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1126","Отображение элементов заголовочной строки поиска","","Wed Apr 30 08:15:47 GMT 2025","passed","Wed Apr 30 08:15:48 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","984","Проверка колонки с основной информацией","","Wed Apr 30 08:15:37 GMT 2025","passed","Wed Apr 30 08:15:38 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1240","Изменение параметра в статистике за три дня","","Wed Apr 30 08:15:38 GMT 2025","passed","Wed Apr 30 08:15:40 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","10811","Ввод текста в строки поиска","","Wed Apr 30 08:15:48 GMT 2025","passed","Wed Apr 30 08:15:59 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1158","Проверка кликабельности кнопки изменения темы","","Wed Apr 30 08:15:35 GMT 2025","passed","Wed Apr 30 08:15:36 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","15154","Открытие GitHub по нажатию на Support Project","","Wed Apr 30 08:15:20 GMT 2025","passed","Wed Apr 30 08:15:35 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1363","Проверка отображения блока со статистикой","","Wed Apr 30 08:15:40 GMT 2025","passed","Wed Apr 30 08:15:41 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1265","Проверка блока с информацией о погоде на следующий день","","Wed Apr 30 08:15:36 GMT 2025","passed","Wed Apr 30 08:15:37 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
