"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1163","Проверка блока с информацией о погоде на следующий день","","Sun Feb 01 21:52:51 UTC 2026","passed","Sun Feb 01 21:52:52 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","3105","Открытие GitHub по нажатию на Support Project","","Sun Feb 01 21:52:47 UTC 2026","passed","Sun Feb 01 21:52:50 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1208","Изменение параметра в статистике за три дня","","Sun Feb 01 21:52:53 UTC 2026","passed","Sun Feb 01 21:52:54 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1303","Проверка блока с подробной информацией","","Sun Feb 01 21:52:56 UTC 2026","passed","Sun Feb 01 21:52:57 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","5712","Проверка вызовов методов при поиски погоды в городе","","Sun Feb 01 21:52:27 UTC 2026","passed","Sun Feb 01 21:52:33 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1359","Проверка отображения блока со статистикой","","Sun Feb 01 21:52:54 UTC 2026","passed","Sun Feb 01 21:52:56 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1418","Отображение элементов заголовочной строки поиска","","Sun Feb 01 21:52:33 UTC 2026","passed","Sun Feb 01 21:52:35 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1171","Изменение параметра в статистике за 10 дней","","Sun Feb 01 21:52:57 UTC 2026","passed","Sun Feb 01 21:52:58 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","12118","Ввод текста в строки поиска","","Sun Feb 01 21:52:35 UTC 2026","passed","Sun Feb 01 21:52:47 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","944","Проверка колонки с основной информацией","","Sun Feb 01 21:52:52 UTC 2026","passed","Sun Feb 01 21:52:53 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1116","Проверка кликабельности кнопки изменения темы","","Sun Feb 01 21:52:50 UTC 2026","passed","Sun Feb 01 21:52:51 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
