"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2943","Проверка вызовов методов при поиски погоды в городе","","Sat Feb 28 17:57:48 UTC 2026","passed","Sat Feb 28 17:57:51 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","989","Проверка колонки с основной информацией","","Sat Feb 28 17:57:40 UTC 2026","passed","Sat Feb 28 17:57:41 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","10846","Ввод текста в строки поиска","","Sat Feb 28 17:57:52 UTC 2026","passed","Sat Feb 28 17:58:03 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1227","Изменение параметра в статистике за 10 дней","","Sat Feb 28 17:57:46 UTC 2026","passed","Sat Feb 28 17:57:48 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","2392","Проверка блока с подробной информацией","","Sat Feb 28 17:57:44 UTC 2026","passed","Sat Feb 28 17:57:46 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","11884","Открытие GitHub по нажатию на Support Project","","Sat Feb 28 17:57:25 UTC 2026","passed","Sat Feb 28 17:57:37 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1182","Отображение элементов заголовочной строки поиска","","Sat Feb 28 17:57:51 UTC 2026","passed","Sat Feb 28 17:57:52 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1570","Проверка кликабельности кнопки изменения темы","","Sat Feb 28 17:57:37 UTC 2026","passed","Sat Feb 28 17:57:39 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1443","Проверка отображения блока со статистикой","","Sat Feb 28 17:57:43 UTC 2026","passed","Sat Feb 28 17:57:44 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1260","Проверка блока с информацией о погоде на следующий день","","Sat Feb 28 17:57:39 UTC 2026","passed","Sat Feb 28 17:57:40 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1291","Изменение параметра в статистике за три дня","","Sat Feb 28 17:57:41 UTC 2026","passed","Sat Feb 28 17:57:43 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
