"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2754","Проверка блока с информацией о погоде на следующий день","","Sun Mar 15 09:17:48 UTC 2026","passed","Sun Mar 15 09:17:51 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","3759","Открытие GitHub по нажатию на Support Project","","Sun Mar 15 09:17:41 UTC 2026","passed","Sun Mar 15 09:17:45 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","12555","Ввод текста в строки поиска","","Sun Mar 15 09:18:05 UTC 2026","passed","Sun Mar 15 09:18:17 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","2623","Проверка кликабельности кнопки изменения темы","","Sun Mar 15 09:17:45 UTC 2026","passed","Sun Mar 15 09:17:48 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","2685","Изменение параметра в статистике за три дня","","Sun Mar 15 09:17:53 UTC 2026","passed","Sun Mar 15 09:17:56 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","712","Отображение элементов заголовочной строки поиска","","Sun Mar 15 09:18:04 UTC 2026","passed","Sun Mar 15 09:18:05 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","2518","Проверка колонки с основной информацией","","Sun Mar 15 09:17:51 UTC 2026","passed","Sun Mar 15 09:17:53 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","2669","Изменение параметра в статистике за 10 дней","","Sun Mar 15 09:18:01 UTC 2026","passed","Sun Mar 15 09:18:04 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","2813","Проверка отображения блока со статистикой","","Sun Mar 15 09:17:56 UTC 2026","passed","Sun Mar 15 09:17:59 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","2779","Проверка блока с подробной информацией","","Sun Mar 15 09:17:59 UTC 2026","passed","Sun Mar 15 09:18:01 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
