"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1213","Проверка блока с подробной информацией","","Wed May 07 09:25:57 GMT 2025","passed","Wed May 07 09:25:58 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1206","Изменение параметра в статистике за 10 дней","","Wed May 07 09:25:59 GMT 2025","passed","Wed May 07 09:26:00 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1409","Проверка отображения блока со статистикой","","Wed May 07 09:25:56 GMT 2025","passed","Wed May 07 09:25:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1178","Проверка блока с информацией о погоде на следующий день","","Wed May 07 09:25:53 GMT 2025","passed","Wed May 07 09:25:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1096","Отображение элементов заголовочной строки поиска","","Wed May 07 09:26:03 GMT 2025","passed","Wed May 07 09:26:04 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1264","Проверка кликабельности кнопки изменения темы","","Wed May 07 09:25:51 GMT 2025","passed","Wed May 07 09:25:53 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","14262","Открытие GitHub по нажатию на Support Project","","Wed May 07 09:25:37 GMT 2025","passed","Wed May 07 09:25:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","959","Проверка колонки с основной информацией","","Wed May 07 09:25:54 GMT 2025","passed","Wed May 07 09:25:55 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","10781","Ввод текста в строки поиска","","Wed May 07 09:26:04 GMT 2025","passed","Wed May 07 09:26:14 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","2794","Проверка вызовов методов при поиски погоды в городе","","Wed May 07 09:26:00 GMT 2025","passed","Wed May 07 09:26:03 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1222","Изменение параметра в статистике за три дня","","Wed May 07 09:25:55 GMT 2025","passed","Wed May 07 09:25:56 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
