"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1071","Проверка колонки с основной информацией","","Wed Apr 23 21:10:28 GMT 2025","passed","Wed Apr 23 21:10:29 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","770","Проверка отображения блока со статистикой","","Wed Apr 23 21:10:31 GMT 2025","passed","Wed Apr 23 21:10:32 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1157","Отображение элементов заголовочной строки поиска","","Wed Apr 23 21:10:37 GMT 2025","passed","Wed Apr 23 21:10:38 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","801","Изменение параметра в статистике за три дня","","Wed Apr 23 21:10:30 GMT 2025","passed","Wed Apr 23 21:10:31 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1326","Проверка блока с подробной информацией","","Wed Apr 23 21:10:32 GMT 2025","passed","Wed Apr 23 21:10:33 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","3136","Проверка вызовов методов при поиски погоды в городе","","Wed Apr 23 21:10:34 GMT 2025","passed","Wed Apr 23 21:10:37 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","10961","Ввод текста в строки поиска","","Wed Apr 23 21:10:38 GMT 2025","passed","Wed Apr 23 21:10:49 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","23236","Открытие GitHub по нажатию на Support Project","","Wed Apr 23 21:10:04 GMT 2025","passed","Wed Apr 23 21:10:27 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","760","Изменение параметра в статистике за 10 дней","","Wed Apr 23 21:10:33 GMT 2025","passed","Wed Apr 23 21:10:34 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","788","Проверка блока с информацией о погоде на следующий день","","Wed Apr 23 21:10:29 GMT 2025","passed","Wed Apr 23 21:10:30 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextDayInformation"
"","1316","Проверка кликабельности кнопки изменения темы","","Wed Apr 23 21:10:27 GMT 2025","passed","Wed Apr 23 21:10:28 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
