"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4415","Открытие GitHub по нажатию на Support Project","","Wed Apr 30 08:42:48 GMT 2025","passed","Wed Apr 30 08:42:52 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1140","Проверка блока с информацией о погоде на следующий день","","Wed Apr 30 08:42:54 GMT 2025","passed","Wed Apr 30 08:42:55 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1198","Проверка кликабельности кнопки изменения темы","","Wed Apr 30 08:42:52 GMT 2025","passed","Wed Apr 30 08:42:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1353","Проверка отображения блока со статистикой","","Wed Apr 30 08:42:57 GMT 2025","passed","Wed Apr 30 08:42:58 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","10889","Ввод текста в строки поиска","","Wed Apr 30 08:43:05 GMT 2025","passed","Wed Apr 30 08:43:16 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1117","Отображение элементов заголовочной строки поиска","","Wed Apr 30 08:43:04 GMT 2025","passed","Wed Apr 30 08:43:05 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","2833","Проверка вызовов методов при поиски погоды в городе","","Wed Apr 30 08:43:01 GMT 2025","passed","Wed Apr 30 08:43:04 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1172","Изменение параметра в статистике за 10 дней","","Wed Apr 30 08:42:59 GMT 2025","passed","Wed Apr 30 08:43:01 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","968","Проверка колонки с основной информацией","","Wed Apr 30 08:42:55 GMT 2025","passed","Wed Apr 30 08:42:56 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1232","Изменение параметра в статистике за три дня","","Wed Apr 30 08:42:56 GMT 2025","passed","Wed Apr 30 08:42:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1232","Проверка блока с подробной информацией","","Wed Apr 30 08:42:58 GMT 2025","passed","Wed Apr 30 08:42:59 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
