"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1049","Проверка колонки с основной информацией","","Thu Apr 24 19:15:47 GMT 2025","passed","Thu Apr 24 19:15:48 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","11016","Ввод текста в строки поиска","","Thu Apr 24 19:15:58 GMT 2025","passed","Thu Apr 24 19:16:09 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1368","Проверка блока с подробной информацией","","Thu Apr 24 19:15:51 GMT 2025","passed","Thu Apr 24 19:15:53 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","2986","Проверка вызовов методов при поиски погоды в городе","","Thu Apr 24 19:15:54 GMT 2025","passed","Thu Apr 24 19:15:57 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1268","Проверка блока с информацией о погоде на следующий день","","Thu Apr 24 19:15:46 GMT 2025","passed","Thu Apr 24 19:15:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1184","Отображение элементов заголовочной строки поиска","","Thu Apr 24 19:15:57 GMT 2025","passed","Thu Apr 24 19:15:58 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1425","Проверка кликабельности кнопки изменения темы","","Thu Apr 24 19:15:45 GMT 2025","passed","Thu Apr 24 19:15:46 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","14028","Открытие GitHub по нажатию на Support Project","","Thu Apr 24 19:15:31 GMT 2025","passed","Thu Apr 24 19:15:45 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1515","Проверка отображения блока со статистикой","","Thu Apr 24 19:15:50 GMT 2025","passed","Thu Apr 24 19:15:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1258","Изменение параметра в статистике за 10 дней","","Thu Apr 24 19:15:53 GMT 2025","passed","Thu Apr 24 19:15:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1333","Изменение параметра в статистике за три дня","","Thu Apr 24 19:15:48 GMT 2025","passed","Thu Apr 24 19:15:50 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
