"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1338","Проверка отображения блока со статистикой","","Wed Apr 30 15:57:00 GMT 2025","passed","Wed Apr 30 15:57:01 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1181","Изменение параметра в статистике за 10 дней","","Wed Apr 30 15:57:02 GMT 2025","passed","Wed Apr 30 15:57:03 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1221","Проверка блока с подробной информацией","","Wed Apr 30 15:57:01 GMT 2025","passed","Wed Apr 30 15:57:02 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1290","Изменение параметра в статистике за три дня","","Wed Apr 30 15:56:58 GMT 2025","passed","Wed Apr 30 15:57:00 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1260","Проверка кликабельности кнопки изменения темы","","Wed Apr 30 15:56:55 GMT 2025","passed","Wed Apr 30 15:56:56 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1103","Отображение элементов заголовочной строки поиска","","Wed Apr 30 15:57:06 GMT 2025","passed","Wed Apr 30 15:57:07 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","5950","Открытие GitHub по нажатию на Support Project","","Wed Apr 30 15:56:49 GMT 2025","passed","Wed Apr 30 15:56:55 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","2743","Проверка вызовов методов при поиски погоды в городе","","Wed Apr 30 15:57:03 GMT 2025","passed","Wed Apr 30 15:57:06 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","11272","Ввод текста в строки поиска","","Wed Apr 30 15:57:07 GMT 2025","passed","Wed Apr 30 15:57:19 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","965","Проверка колонки с основной информацией","","Wed Apr 30 15:56:57 GMT 2025","passed","Wed Apr 30 15:56:58 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1187","Проверка блока с информацией о погоде на следующий день","","Wed Apr 30 15:56:56 GMT 2025","passed","Wed Apr 30 15:56:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
