"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1252","Проверка кликабельности кнопки изменения темы","","Sun May 04 09:13:03 GMT 2025","passed","Sun May 04 09:13:04 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","950","Проверка колонки с основной информацией","","Sun May 04 09:13:05 GMT 2025","passed","Sun May 04 09:13:06 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1150","Проверка блока с информацией о погоде на следующий день","","Sun May 04 09:13:04 GMT 2025","passed","Sun May 04 09:13:05 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1207","Проверка блока с подробной информацией","","Sun May 04 09:13:09 GMT 2025","passed","Sun May 04 09:13:10 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","10709","Ввод текста в строки поиска","","Sun May 04 09:13:15 GMT 2025","passed","Sun May 04 09:13:26 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","2770","Проверка вызовов методов при поиски погоды в городе","","Sun May 04 09:13:11 GMT 2025","passed","Sun May 04 09:13:14 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1073","Отображение элементов заголовочной строки поиска","","Sun May 04 09:13:14 GMT 2025","passed","Sun May 04 09:13:15 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1204","Изменение параметра в статистике за 10 дней","","Sun May 04 09:13:10 GMT 2025","passed","Sun May 04 09:13:11 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1189","Изменение параметра в статистике за три дня","","Sun May 04 09:13:06 GMT 2025","passed","Sun May 04 09:13:07 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","4285","Открытие GitHub по нажатию на Support Project","","Sun May 04 09:12:58 GMT 2025","passed","Sun May 04 09:13:03 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1342","Проверка отображения блока со статистикой","","Sun May 04 09:13:07 GMT 2025","passed","Sun May 04 09:13:09 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
