"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1172","Отображение элементов заголовочной строки поиска","","Wed May 07 13:36:06 GMT 2025","passed","Wed May 07 13:36:07 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1226","Изменение параметра в статистике за 10 дней","","Wed May 07 13:36:01 GMT 2025","passed","Wed May 07 13:36:03 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1100","Проверка колонки с основной информацией","","Wed May 07 13:35:56 GMT 2025","passed","Wed May 07 13:35:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","3382","Проверка вызовов методов при поиски погоды в городе","","Wed May 07 13:36:03 GMT 2025","passed","Wed May 07 13:36:06 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1164","Проверка блока с информацией о погоде на следующий день","","Wed May 07 13:35:55 GMT 2025","passed","Wed May 07 13:35:56 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","10776","Ввод текста в строки поиска","","Wed May 07 13:36:07 GMT 2025","passed","Wed May 07 13:36:18 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","42789","Открытие GitHub по нажатию на Support Project","","Wed May 07 13:35:11 GMT 2025","passed","Wed May 07 13:35:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1187","Проверка кликабельности кнопки изменения темы","","Wed May 07 13:35:54 GMT 2025","passed","Wed May 07 13:35:55 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1268","Проверка блока с подробной информацией","","Wed May 07 13:36:00 GMT 2025","passed","Wed May 07 13:36:01 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1359","Проверка отображения блока со статистикой","","Wed May 07 13:35:59 GMT 2025","passed","Wed May 07 13:36:00 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1286","Изменение параметра в статистике за три дня","","Wed May 07 13:35:57 GMT 2025","passed","Wed May 07 13:35:59 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
