"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13620","Открытие GitHub по нажатию на Support Project","","Sun Mar 15 07:52:02 UTC 2026","passed","Sun Mar 15 07:52:16 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1288","Проверка блока с информацией о погоде на следующий день","","Sun Mar 15 07:52:17 UTC 2026","passed","Sun Mar 15 07:52:19 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1342","Изменение параметра в статистике за 10 дней","","Sun Mar 15 07:52:25 UTC 2026","passed","Sun Mar 15 07:52:27 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1581","Проверка отображения блока со статистикой","","Sun Mar 15 07:52:22 UTC 2026","passed","Sun Mar 15 07:52:24 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1389","Проверка блока с подробной информацией","","Sun Mar 15 07:52:24 UTC 2026","passed","Sun Mar 15 07:52:25 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","2995","Проверка вызовов методов при поиски погоды в городе","","Sun Mar 15 07:52:27 UTC 2026","passed","Sun Mar 15 07:52:30 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","11006","Ввод текста в строки поиска","","Sun Mar 15 07:52:31 UTC 2026","passed","Sun Mar 15 07:52:42 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1237","Отображение элементов заголовочной строки поиска","","Sun Mar 15 07:52:30 UTC 2026","passed","Sun Mar 15 07:52:31 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1349","Изменение параметра в статистике за три дня","","Sun Mar 15 07:52:21 UTC 2026","passed","Sun Mar 15 07:52:22 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1453","Проверка кликабельности кнопки изменения темы","","Sun Mar 15 07:52:16 UTC 2026","passed","Sun Mar 15 07:52:17 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","2312","Проверка колонки с основной информацией","","Sun Mar 15 07:52:19 UTC 2026","passed","Sun Mar 15 07:52:21 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
