"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1136","Отображение элементов заголовочной строки поиска","","Wed May 07 06:30:19 GMT 2025","passed","Wed May 07 06:30:20 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1246","Проверка блока с информацией о погоде на следующий день","","Wed May 07 06:30:08 GMT 2025","passed","Wed May 07 06:30:10 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1236","Проверка блока с подробной информацией","","Wed May 07 06:30:13 GMT 2025","passed","Wed May 07 06:30:14 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","10239","Открытие GitHub по нажатию на Support Project","","Wed May 07 06:29:57 GMT 2025","passed","Wed May 07 06:30:07 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1386","Проверка отображения блока со статистикой","","Wed May 07 06:30:12 GMT 2025","passed","Wed May 07 06:30:13 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1048","Проверка колонки с основной информацией","","Wed May 07 06:30:10 GMT 2025","passed","Wed May 07 06:30:11 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1236","Изменение параметра в статистике за три дня","","Wed May 07 06:30:11 GMT 2025","passed","Wed May 07 06:30:12 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","2823","Проверка вызовов методов при поиски погоды в городе","","Wed May 07 06:30:16 GMT 2025","passed","Wed May 07 06:30:19 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1193","Изменение параметра в статистике за 10 дней","","Wed May 07 06:30:14 GMT 2025","passed","Wed May 07 06:30:16 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","10906","Ввод текста в строки поиска","","Wed May 07 06:30:20 GMT 2025","passed","Wed May 07 06:30:31 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1306","Проверка кликабельности кнопки изменения темы","","Wed May 07 06:30:07 GMT 2025","passed","Wed May 07 06:30:08 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
