"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11040","Проверка отображения блока со статистикой","","Sat May 03 18:54:13 GMT 2025","failed","Sat May 03 18:54:25 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","951","Отображение элементов заголовочной строки поиска","","Sat May 03 18:54:58 GMT 2025","passed","Sat May 03 18:54:59 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","11026","Изменение параметра в статистике за 10 дней","","Sat May 03 18:54:36 GMT 2025","failed","Sat May 03 18:54:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","11042","Проверка вызовов методов при поиски погоды в городе","","Sat May 03 18:54:47 GMT 2025","failed","Sat May 03 18:54:58 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","11096","Проверка блока с подробной информацией","","Sat May 03 18:54:25 GMT 2025","failed","Sat May 03 18:54:36 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","11142","Проверка блока с информацией о погоде на следующий день","","Sat May 03 18:53:40 GMT 2025","failed","Sat May 03 18:53:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","11049","Ввод текста в строки поиска","","Sat May 03 18:54:59 GMT 2025","failed","Sat May 03 18:55:10 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","11043","Изменение параметра в статистике за три дня","","Sat May 03 18:54:02 GMT 2025","failed","Sat May 03 18:54:13 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","5168","Открытие GitHub по нажатию на Support Project","","Sat May 03 18:53:24 GMT 2025","passed","Sat May 03 18:53:29 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","11137","Проверка кликабельности кнопки изменения темы","","Sat May 03 18:53:29 GMT 2025","failed","Sat May 03 18:53:40 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","11041","Проверка колонки с основной информацией","","Sat May 03 18:53:51 GMT 2025","failed","Sat May 03 18:54:02 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
