"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1247","Проверка кликабельности кнопки изменения темы","","Sun Mar 01 16:42:34 UTC 2026","passed","Sun Mar 01 16:42:35 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","10758","Ввод текста в строки поиска","","Sun Mar 01 16:42:46 UTC 2026","passed","Sun Mar 01 16:42:57 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1292","Проверка блока с подробной информацией","","Sun Mar 01 16:42:40 UTC 2026","passed","Sun Mar 01 16:42:41 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1195","Изменение параметра в статистике за 10 дней","","Sun Mar 01 16:42:41 UTC 2026","passed","Sun Mar 01 16:42:42 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","970","Проверка колонки с основной информацией","","Sun Mar 01 16:42:36 UTC 2026","passed","Sun Mar 01 16:42:37 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1236","Изменение параметра в статистике за три дня","","Sun Mar 01 16:42:37 UTC 2026","passed","Sun Mar 01 16:42:38 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","16744","Открытие GitHub по нажатию на Support Project","","Sun Mar 01 16:42:17 UTC 2026","passed","Sun Mar 01 16:42:34 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","2943","Проверка вызовов методов при поиски погоды в городе","","Sun Mar 01 16:42:42 UTC 2026","passed","Sun Mar 01 16:42:45 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1076","Отображение элементов заголовочной строки поиска","","Sun Mar 01 16:42:45 UTC 2026","passed","Sun Mar 01 16:42:46 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1176","Проверка блока с информацией о погоде на следующий день","","Sun Mar 01 16:42:35 UTC 2026","passed","Sun Mar 01 16:42:36 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1384","Проверка отображения блока со статистикой","","Sun Mar 01 16:42:38 UTC 2026","passed","Sun Mar 01 16:42:40 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
