"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1229","Изменение параметра в статистике за три дня","","Sun May 04 08:08:44 GMT 2025","passed","Sun May 04 08:08:45 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","14494","Открытие GitHub по нажатию на Support Project","","Sun May 04 08:08:25 GMT 2025","passed","Sun May 04 08:08:39 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","2783","Проверка кликабельности кнопки изменения темы","","Sun May 04 08:08:39 GMT 2025","passed","Sun May 04 08:08:42 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1406","Проверка отображения блока со статистикой","","Sun May 04 08:08:45 GMT 2025","passed","Sun May 04 08:08:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","973","Проверка колонки с основной информацией","","Sun May 04 08:08:43 GMT 2025","passed","Sun May 04 08:08:44 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1187","Проверка блока с информацией о погоде на следующий день","","Sun May 04 08:08:42 GMT 2025","passed","Sun May 04 08:08:43 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1123","Отображение элементов заголовочной строки поиска","","Sun May 04 08:08:52 GMT 2025","passed","Sun May 04 08:08:53 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1187","Изменение параметра в статистике за 10 дней","","Sun May 04 08:08:48 GMT 2025","passed","Sun May 04 08:08:49 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1245","Проверка блока с подробной информацией","","Sun May 04 08:08:47 GMT 2025","passed","Sun May 04 08:08:48 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","2861","Проверка вызовов методов при поиски погоды в городе","","Sun May 04 08:08:49 GMT 2025","passed","Sun May 04 08:08:52 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","10803","Ввод текста в строки поиска","","Sun May 04 08:08:53 GMT 2025","passed","Sun May 04 08:09:04 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
