"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","971","Проверка колонки с основной информацией","","Sat Feb 28 13:06:20 UTC 2026","passed","Sat Feb 28 13:06:21 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1128","Отображение элементов заголовочной строки поиска","","Sat Feb 28 13:06:29 UTC 2026","passed","Sat Feb 28 13:06:30 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1198","Проверка блока с информацией о погоде на следующий день","","Sat Feb 28 13:06:19 UTC 2026","passed","Sat Feb 28 13:06:20 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","10654","Открытие GitHub по нажатию на Support Project","","Sat Feb 28 13:06:07 UTC 2026","passed","Sat Feb 28 13:06:18 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1188","Проверка кликабельности кнопки изменения темы","","Sat Feb 28 13:06:18 UTC 2026","passed","Sat Feb 28 13:06:19 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1205","Изменение параметра в статистике за 10 дней","","Sat Feb 28 13:06:25 UTC 2026","passed","Sat Feb 28 13:06:26 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1276","Проверка блока с подробной информацией","","Sat Feb 28 13:06:24 UTC 2026","passed","Sat Feb 28 13:06:25 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1229","Изменение параметра в статистике за три дня","","Sat Feb 28 13:06:21 UTC 2026","passed","Sat Feb 28 13:06:22 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1349","Проверка отображения блока со статистикой","","Sat Feb 28 13:06:22 UTC 2026","passed","Sat Feb 28 13:06:24 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","10746","Ввод текста в строки поиска","","Sat Feb 28 13:06:30 UTC 2026","passed","Sat Feb 28 13:06:41 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","2882","Проверка вызовов методов при поиски погоды в городе","","Sat Feb 28 13:06:26 UTC 2026","passed","Sat Feb 28 13:06:29 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
