"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1226","Проверка блока с подробной информацией","","Sun Mar 01 16:41:24 UTC 2026","passed","Sun Mar 01 16:41:25 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","10727","Ввод текста в строки поиска","","Sun Mar 01 16:41:31 UTC 2026","passed","Sun Mar 01 16:41:41 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1198","Изменение параметра в статистике за 10 дней","","Sun Mar 01 16:41:25 UTC 2026","passed","Sun Mar 01 16:41:27 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1207","Изменение параметра в статистике за три дня","","Sun Mar 01 16:41:22 UTC 2026","passed","Sun Mar 01 16:41:23 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1406","Проверка отображения блока со статистикой","","Sun Mar 01 16:41:23 UTC 2026","passed","Sun Mar 01 16:41:24 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","2838","Проверка вызовов методов при поиски погоды в городе","","Sun Mar 01 16:41:27 UTC 2026","passed","Sun Mar 01 16:41:30 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1190","Проверка блока с информацией о погоде на следующий день","","Sun Mar 01 16:41:19 UTC 2026","passed","Sun Mar 01 16:41:21 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","12727","Открытие GitHub по нажатию на Support Project","","Sun Mar 01 16:41:04 UTC 2026","passed","Sun Mar 01 16:41:17 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","2501","Проверка кликабельности кнопки изменения темы","","Sun Mar 01 16:41:17 UTC 2026","passed","Sun Mar 01 16:41:19 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1107","Отображение элементов заголовочной строки поиска","","Sun Mar 01 16:41:30 UTC 2026","passed","Sun Mar 01 16:41:31 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","955","Проверка колонки с основной информацией","","Sun Mar 01 16:41:21 UTC 2026","passed","Sun Mar 01 16:41:22 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
