"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1072","Проверка кликабельности кнопки изменения темы","","Mon Feb 23 19:04:07 UTC 2026","passed","Mon Feb 23 19:04:08 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1128","Отображение элементов заголовочной строки поиска","","Mon Feb 23 19:03:52 UTC 2026","passed","Mon Feb 23 19:03:53 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","10732","Ввод текста в строки поиска","","Mon Feb 23 19:03:53 UTC 2026","passed","Mon Feb 23 19:04:04 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1150","Изменение параметра в статистике за 10 дней","","Mon Feb 23 19:04:14 UTC 2026","passed","Mon Feb 23 19:04:15 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1165","Изменение параметра в статистике за три дня","","Mon Feb 23 19:04:10 UTC 2026","passed","Mon Feb 23 19:04:12 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1239","Проверка блока с подробной информацией","","Mon Feb 23 19:04:13 UTC 2026","passed","Mon Feb 23 19:04:14 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","3159","Открытие GitHub по нажатию на Support Project","","Mon Feb 23 19:04:04 UTC 2026","passed","Mon Feb 23 19:04:07 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","920","Проверка колонки с основной информацией","","Mon Feb 23 19:04:10 UTC 2026","passed","Mon Feb 23 19:04:10 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","6600","Проверка вызовов методов при поиски погоды в городе","","Mon Feb 23 19:03:46 UTC 2026","passed","Mon Feb 23 19:03:52 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1285","Проверка отображения блока со статистикой","","Mon Feb 23 19:04:12 UTC 2026","passed","Mon Feb 23 19:04:13 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1116","Проверка блока с информацией о погоде на следующий день","","Mon Feb 23 19:04:08 UTC 2026","passed","Mon Feb 23 19:04:10 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
