"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4429","Ввод текста в строку поиска","","Mon Apr 14 20:41:41 GMT 2025","passed","Mon Apr 14 20:41:45 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","4093","Открытие GitHub по нажатию на Support Project","","Mon Apr 14 20:41:35 GMT 2025","passed","Mon Apr 14 20:41:39 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1033","Отображение элементов заголовочной строки поиска","","Mon Apr 14 20:41:40 GMT 2025","passed","Mon Apr 14 20:41:41 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1036","Проверка кликабельности кнопки изменения темы","","Mon Apr 14 20:41:39 GMT 2025","passed","Mon Apr 14 20:41:40 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
