"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1307","Проверка отображения блока со статистикой","","Mon Feb 23 19:04:06 UTC 2026","passed","Mon Feb 23 19:04:07 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","10876","Ввод текста в строки поиска","","Mon Feb 23 19:03:48 UTC 2026","passed","Mon Feb 23 19:03:58 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","925","Проверка колонки с основной информацией","","Mon Feb 23 19:04:04 UTC 2026","passed","Mon Feb 23 19:04:05 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1214","Проверка блока с подробной информацией","","Mon Feb 23 19:04:07 UTC 2026","passed","Mon Feb 23 19:04:08 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","2978","Открытие GitHub по нажатию на Support Project","","Mon Feb 23 19:03:58 UTC 2026","passed","Mon Feb 23 19:04:01 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1119","Проверка блока с информацией о погоде на следующий день","","Mon Feb 23 19:04:03 UTC 2026","passed","Mon Feb 23 19:04:04 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1253","Отображение элементов заголовочной строки поиска","","Mon Feb 23 19:03:46 UTC 2026","passed","Mon Feb 23 19:03:48 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1153","Изменение параметра в статистике за 10 дней","","Mon Feb 23 19:04:08 UTC 2026","passed","Mon Feb 23 19:04:09 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1150","Изменение параметра в статистике за три дня","","Mon Feb 23 19:04:05 UTC 2026","passed","Mon Feb 23 19:04:06 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1080","Проверка кликабельности кнопки изменения темы","","Mon Feb 23 19:04:01 UTC 2026","passed","Mon Feb 23 19:04:03 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","11681","Проверка вызовов методов при поиски погоды в городе","","Mon Feb 23 19:03:35 UTC 2026","passed","Mon Feb 23 19:03:46 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
