"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2976","Проверка вызовов методов при поиски погоды в городе","","Sun Mar 08 18:44:00 UTC 2026","passed","Sun Mar 08 18:44:03 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1035","Проверка колонки с основной информацией","","Sun Mar 08 18:43:54 UTC 2026","passed","Sun Mar 08 18:43:55 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","10950","Ввод текста в строки поиска","","Sun Mar 08 18:44:04 UTC 2026","passed","Sun Mar 08 18:44:15 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1469","Проверка отображения блока со статистикой","","Sun Mar 08 18:43:56 UTC 2026","passed","Sun Mar 08 18:43:58 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1345","Проверка блока с подробной информацией","","Sun Mar 08 18:43:58 UTC 2026","passed","Sun Mar 08 18:43:59 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1275","Изменение параметра в статистике за 10 дней","","Sun Mar 08 18:43:59 UTC 2026","passed","Sun Mar 08 18:44:00 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","10994","Открытие GitHub по нажатию на Support Project","","Sun Mar 08 18:43:40 UTC 2026","passed","Sun Mar 08 18:43:51 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1264","Проверка блока с информацией о погоде на следующий день","","Sun Mar 08 18:43:52 UTC 2026","passed","Sun Mar 08 18:43:54 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1191","Отображение элементов заголовочной строки поиска","","Sun Mar 08 18:44:03 UTC 2026","passed","Sun Mar 08 18:44:04 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1250","Проверка кликабельности кнопки изменения темы","","Sun Mar 08 18:43:51 UTC 2026","passed","Sun Mar 08 18:43:52 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1309","Изменение параметра в статистике за три дня","","Sun Mar 08 18:43:55 UTC 2026","passed","Sun Mar 08 18:43:56 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
