"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1367","Проверка отображения блока со статистикой","","Wed May 07 09:29:44 GMT 2025","passed","Wed May 07 09:29:45 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","4168","Открытие GitHub по нажатию на Support Project","","Wed May 07 09:29:35 GMT 2025","passed","Wed May 07 09:29:39 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1196","Изменение параметра в статистике за 10 дней","","Wed May 07 09:29:46 GMT 2025","passed","Wed May 07 09:29:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1077","Отображение элементов заголовочной строки поиска","","Wed May 07 09:29:50 GMT 2025","passed","Wed May 07 09:29:51 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1180","Проверка блока с информацией о погоде на следующий день","","Wed May 07 09:29:40 GMT 2025","passed","Wed May 07 09:29:41 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1199","Изменение параметра в статистике за три дня","","Wed May 07 09:29:42 GMT 2025","passed","Wed May 07 09:29:44 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","979","Проверка колонки с основной информацией","","Wed May 07 09:29:41 GMT 2025","passed","Wed May 07 09:29:42 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","10919","Ввод текста в строки поиска","","Wed May 07 09:29:51 GMT 2025","passed","Wed May 07 09:30:02 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1165","Проверка кликабельности кнопки изменения темы","","Wed May 07 09:29:39 GMT 2025","passed","Wed May 07 09:29:40 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1223","Проверка блока с подробной информацией","","Wed May 07 09:29:45 GMT 2025","passed","Wed May 07 09:29:46 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","2789","Проверка вызовов методов при поиски погоды в городе","","Wed May 07 09:29:47 GMT 2025","passed","Wed May 07 09:29:50 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
