"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1239","Проверка блока с подробной информацией","","Mon Apr 28 19:52:12 GMT 2025","passed","Mon Apr 28 19:52:13 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1144","Отображение элементов заголовочной строки поиска","","Mon Apr 28 19:52:17 GMT 2025","passed","Mon Apr 28 19:52:18 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1172","Проверка блока с информацией о погоде на следующий день","","Mon Apr 28 19:52:07 GMT 2025","passed","Mon Apr 28 19:52:08 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1220","Проверка кликабельности кнопки изменения темы","","Mon Apr 28 19:52:06 GMT 2025","passed","Mon Apr 28 19:52:07 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","11331","Ввод текста в строки поиска","","Mon Apr 28 19:52:18 GMT 2025","passed","Mon Apr 28 19:52:30 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1381","Проверка отображения блока со статистикой","","Mon Apr 28 19:52:10 GMT 2025","passed","Mon Apr 28 19:52:12 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1188","Изменение параметра в статистике за три дня","","Mon Apr 28 19:52:09 GMT 2025","passed","Mon Apr 28 19:52:10 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1187","Изменение параметра в статистике за 10 дней","","Mon Apr 28 19:52:13 GMT 2025","passed","Mon Apr 28 19:52:14 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","4922","Открытие GitHub по нажатию на Support Project","","Mon Apr 28 19:52:01 GMT 2025","passed","Mon Apr 28 19:52:06 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","2794","Проверка вызовов методов при поиски погоды в городе","","Mon Apr 28 19:52:14 GMT 2025","passed","Mon Apr 28 19:52:17 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","978","Проверка колонки с основной информацией","","Mon Apr 28 19:52:08 GMT 2025","passed","Mon Apr 28 19:52:09 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
