"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1067","Изменение параметра в статистике за 10 дней","","Sun Feb 01 21:53:05 UTC 2026","passed","Sun Feb 01 21:53:06 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1202","Отображение элементов заголовочной строки поиска","","Sun Feb 01 21:52:44 UTC 2026","passed","Sun Feb 01 21:52:45 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","906","Проверка колонки с основной информацией","","Sun Feb 01 21:53:01 UTC 2026","passed","Sun Feb 01 21:53:02 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","13252","Проверка вызовов методов при поиски погоды в городе","","Sun Feb 01 21:52:31 UTC 2026","passed","Sun Feb 01 21:52:44 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1280","Проверка отображения блока со статистикой","","Sun Feb 01 21:53:03 UTC 2026","passed","Sun Feb 01 21:53:04 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1093","Проверка блока с информацией о погоде на следующий день","","Sun Feb 01 21:53:00 UTC 2026","passed","Sun Feb 01 21:53:01 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1124","Изменение параметра в статистике за три дня","","Sun Feb 01 21:53:02 UTC 2026","passed","Sun Feb 01 21:53:03 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1184","Проверка блока с подробной информацией","","Sun Feb 01 21:53:04 UTC 2026","passed","Sun Feb 01 21:53:05 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","2751","Открытие GitHub по нажатию на Support Project","","Sun Feb 01 21:52:56 UTC 2026","passed","Sun Feb 01 21:52:59 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","10663","Ввод текста в строки поиска","","Sun Feb 01 21:52:45 UTC 2026","passed","Sun Feb 01 21:52:56 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1024","Проверка кликабельности кнопки изменения темы","","Sun Feb 01 21:52:59 UTC 2026","passed","Sun Feb 01 21:53:00 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
