"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11206","Проверка вызовов методов при поиски погоды в городе","","Sat May 03 18:46:54 GMT 2025","failed","Sat May 03 18:47:05 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","3797","Открытие GitHub по нажатию на Support Project","","Sat May 03 18:45:32 GMT 2025","passed","Sat May 03 18:45:36 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","11179","Проверка блока с информацией о погоде на следующий день","","Sat May 03 18:45:47 GMT 2025","failed","Sat May 03 18:45:58 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","11055","Изменение параметра в статистике за 10 дней","","Sat May 03 18:46:43 GMT 2025","failed","Sat May 03 18:46:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","11092","Проверка колонки с основной информацией","","Sat May 03 18:45:58 GMT 2025","failed","Sat May 03 18:46:09 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","11060","Изменение параметра в статистике за три дня","","Sat May 03 18:46:09 GMT 2025","failed","Sat May 03 18:46:20 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","11243","Проверка кликабельности кнопки изменения темы","","Sat May 03 18:45:36 GMT 2025","failed","Sat May 03 18:45:47 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","11116","Ввод текста в строки поиска","","Sat May 03 18:47:06 GMT 2025","failed","Sat May 03 18:47:17 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","11100","Проверка отображения блока со статистикой","","Sat May 03 18:46:21 GMT 2025","failed","Sat May 03 18:46:32 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","11126","Проверка блока с подробной информацией","","Sat May 03 18:46:32 GMT 2025","failed","Sat May 03 18:46:43 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1001","Отображение элементов заголовочной строки поиска","","Sat May 03 18:47:05 GMT 2025","passed","Sat May 03 18:47:06 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
