"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1209","Проверка блока с информацией о погоде на следующий день","","Sat Feb 28 09:54:57 UTC 2026","passed","Sat Feb 28 09:54:58 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1187","Отображение элементов заголовочной строки поиска","","Sat Feb 28 09:55:07 UTC 2026","passed","Sat Feb 28 09:55:08 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1301","Проверка блока с подробной информацией","","Sat Feb 28 09:55:02 UTC 2026","passed","Sat Feb 28 09:55:03 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1226","Изменение параметра в статистике за 10 дней","","Sat Feb 28 09:55:03 UTC 2026","passed","Sat Feb 28 09:55:04 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","997","Проверка колонки с основной информацией","","Sat Feb 28 09:54:58 UTC 2026","passed","Sat Feb 28 09:54:59 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1397","Проверка отображения блока со статистикой","","Sat Feb 28 09:55:00 UTC 2026","passed","Sat Feb 28 09:55:02 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","10825","Ввод текста в строки поиска","","Sat Feb 28 09:55:08 UTC 2026","passed","Sat Feb 28 09:55:19 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1247","Изменение параметра в статистике за три дня","","Sat Feb 28 09:54:59 UTC 2026","passed","Sat Feb 28 09:55:00 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1236","Проверка кликабельности кнопки изменения темы","","Sat Feb 28 09:54:56 UTC 2026","passed","Sat Feb 28 09:54:57 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","14674","Открытие GitHub по нажатию на Support Project","","Sat Feb 28 09:54:41 UTC 2026","passed","Sat Feb 28 09:54:56 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","2911","Проверка вызовов методов при поиски погоды в городе","","Sat Feb 28 09:55:04 UTC 2026","passed","Sat Feb 28 09:55:07 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
