"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4758","Открытие GitHub по нажатию на Support Project","","Sun May 04 18:21:43 GMT 2025","passed","Sun May 04 18:21:48 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1561","Проверка отображения блока со статистикой","","Sun May 04 18:21:53 GMT 2025","passed","Sun May 04 18:21:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","10919","Ввод текста в строки поиска","","Sun May 04 18:22:01 GMT 2025","passed","Sun May 04 18:22:12 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1177","Проверка блока с информацией о погоде на следующий день","","Sun May 04 18:21:49 GMT 2025","passed","Sun May 04 18:21:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1272","Проверка кликабельности кнопки изменения темы","","Sun May 04 18:21:48 GMT 2025","passed","Sun May 04 18:21:49 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","972","Проверка колонки с основной информацией","","Sun May 04 18:21:51 GMT 2025","passed","Sun May 04 18:21:51 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","3021","Проверка вызовов методов при поиски погоды в городе","","Sun May 04 18:21:57 GMT 2025","passed","Sun May 04 18:22:00 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1253","Изменение параметра в статистике за три дня","","Sun May 04 18:21:51 GMT 2025","passed","Sun May 04 18:21:53 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1390","Проверка блока с подробной информацией","","Sun May 04 18:21:54 GMT 2025","passed","Sun May 04 18:21:56 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1374","Изменение параметра в статистике за 10 дней","","Sun May 04 18:21:56 GMT 2025","passed","Sun May 04 18:21:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1230","Отображение элементов заголовочной строки поиска","","Sun May 04 18:22:00 GMT 2025","passed","Sun May 04 18:22:01 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
