"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","800","Отображение элементов заголовочной строки поиска","","Mon Apr 14 21:06:18 GMT 2025","passed","Mon Apr 14 21:06:19 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","12617","Открытие GitHub по нажатию на Support Project","","Mon Apr 14 21:06:05 GMT 2025","passed","Mon Apr 14 21:06:17 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","5372","Ввод текста в строку поиска","","Mon Apr 14 21:06:19 GMT 2025","passed","Mon Apr 14 21:06:24 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","816","Проверка кликабельности кнопки изменения темы","","Mon Apr 14 21:06:17 GMT 2025","passed","Mon Apr 14 21:06:18 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
