"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","971","Отображение элементов заголовочной строки поиска","","Sun Apr 20 14:20:09 GMT 2025","passed","Sun Apr 20 14:20:10 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","4568","Ввод текста в строку поиска","","Sun Apr 20 14:20:10 GMT 2025","passed","Sun Apr 20 14:20:15 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","962","Проверка кликабельности кнопки изменения темы","","Sun Apr 20 14:20:09 GMT 2025","passed","Sun Apr 20 14:20:09 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","17985","Открытие GitHub по нажатию на Support Project","","Sun Apr 20 14:19:50 GMT 2025","passed","Sun Apr 20 14:20:08 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
