"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1179","Проверка блока с информацией о погоде на следующий день","","Sat Feb 28 12:07:25 UTC 2026","passed","Sat Feb 28 12:07:27 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","10734","Ввод текста в строки поиска","","Sat Feb 28 12:07:37 UTC 2026","passed","Sat Feb 28 12:07:48 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","3119","Проверка вызовов методов при поиски погоды в городе","","Sat Feb 28 12:07:33 UTC 2026","passed","Sat Feb 28 12:07:36 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1172","Изменение параметра в статистике за 10 дней","","Sat Feb 28 12:07:31 UTC 2026","passed","Sat Feb 28 12:07:33 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1247","Проверка блока с подробной информацией","","Sat Feb 28 12:07:30 UTC 2026","passed","Sat Feb 28 12:07:31 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","18693","Открытие GitHub по нажатию на Support Project","","Sat Feb 28 12:07:05 UTC 2026","passed","Sat Feb 28 12:07:24 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1215","Проверка кликабельности кнопки изменения темы","","Sat Feb 28 12:07:24 UTC 2026","passed","Sat Feb 28 12:07:25 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1351","Проверка отображения блока со статистикой","","Sat Feb 28 12:07:29 UTC 2026","passed","Sat Feb 28 12:07:30 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1250","Изменение параметра в статистике за три дня","","Sat Feb 28 12:07:28 UTC 2026","passed","Sat Feb 28 12:07:29 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1078","Отображение элементов заголовочной строки поиска","","Sat Feb 28 12:07:36 UTC 2026","passed","Sat Feb 28 12:07:37 UTC 2026","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","993","Проверка колонки с основной информацией","","Sat Feb 28 12:07:27 UTC 2026","passed","Sat Feb 28 12:07:28 UTC 2026","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
