"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1314","Изменение параметра в статистике за три дня","","Sun May 04 18:21:55 GMT 2025","passed","Sun May 04 18:21:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1180","Проверка кликабельности кнопки изменения темы","","Sun May 04 18:21:52 GMT 2025","passed","Sun May 04 18:21:53 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","10778","Ввод текста в строки поиска","","Sun May 04 18:22:05 GMT 2025","passed","Sun May 04 18:22:15 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1094","Отображение элементов заголовочной строки поиска","","Sun May 04 18:22:03 GMT 2025","passed","Sun May 04 18:22:05 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","13480","Открытие GitHub по нажатию на Support Project","","Sun May 04 18:21:38 GMT 2025","passed","Sun May 04 18:21:52 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1178","Изменение параметра в статистике за 10 дней","","Sun May 04 18:21:59 GMT 2025","passed","Sun May 04 18:22:01 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","2929","Проверка вызовов методов при поиски погоды в городе","","Sun May 04 18:22:01 GMT 2025","passed","Sun May 04 18:22:03 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1247","Проверка блока с подробной информацией","","Sun May 04 18:21:58 GMT 2025","passed","Sun May 04 18:21:59 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","990","Проверка колонки с основной информацией","","Sun May 04 18:21:54 GMT 2025","passed","Sun May 04 18:21:55 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1360","Проверка отображения блока со статистикой","","Sun May 04 18:21:57 GMT 2025","passed","Sun May 04 18:21:58 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1170","Проверка блока с информацией о погоде на следующий день","","Sun May 04 18:21:53 GMT 2025","passed","Sun May 04 18:21:54 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
