"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","986","Проверка колонки с основной информацией","","Wed May 07 13:32:36 GMT 2025","passed","Wed May 07 13:32:37 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1412","Проверка отображения блока со статистикой","","Wed May 07 13:32:39 GMT 2025","passed","Wed May 07 13:32:40 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","24981","Открытие GitHub по нажатию на Support Project","","Wed May 07 13:32:09 GMT 2025","passed","Wed May 07 13:32:34 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1246","Изменение параметра в статистике за три дня","","Wed May 07 13:32:37 GMT 2025","passed","Wed May 07 13:32:39 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","1183","Проверка блока с информацией о погоде на следующий день","","Wed May 07 13:32:35 GMT 2025","passed","Wed May 07 13:32:36 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","1263","Проверка блока с подробной информацией","","Wed May 07 13:32:40 GMT 2025","passed","Wed May 07 13:32:41 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","3055","Проверка вызовов методов при поиски погоды в городе","","Wed May 07 13:32:43 GMT 2025","passed","Wed May 07 13:32:46 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1232","Проверка кликабельности кнопки изменения темы","","Wed May 07 13:32:34 GMT 2025","passed","Wed May 07 13:32:35 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1197","Изменение параметра в статистике за 10 дней","","Wed May 07 13:32:41 GMT 2025","passed","Wed May 07 13:32:43 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1119","Отображение элементов заголовочной строки поиска","","Wed May 07 13:32:46 GMT 2025","passed","Wed May 07 13:32:47 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","10828","Ввод текста в строки поиска","","Wed May 07 13:32:47 GMT 2025","passed","Wed May 07 13:32:58 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
