"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10855","Ввод текста в строки поиска","","Wed Apr 23 21:10:09 GMT 2025","passed","Wed Apr 23 21:10:19 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1052","Проверка колонки с основной информацией","","Wed Apr 23 21:09:59 GMT 2025","passed","Wed Apr 23 21:10:00 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","771","Проверка отображения блока со статистикой","","Wed Apr 23 21:10:01 GMT 2025","passed","Wed Apr 23 21:10:02 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
"","1213","Проверка кликабельности кнопки изменения темы","","Wed Apr 23 21:09:57 GMT 2025","passed","Wed Apr 23 21:09:59 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","3234","Проверка вызовов методов при поиски погоды в городе","","Wed Apr 23 21:10:04 GMT 2025","passed","Wed Apr 23 21:10:07 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1184","Отображение элементов заголовочной строки поиска","","Wed Apr 23 21:10:07 GMT 2025","passed","Wed Apr 23 21:10:09 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","725","Изменение параметра в статистике за 10 дней","","Wed Apr 23 21:10:03 GMT 2025","passed","Wed Apr 23 21:10:04 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","21222","Открытие GitHub по нажатию на Support Project","","Wed Apr 23 21:09:36 GMT 2025","passed","Wed Apr 23 21:09:57 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1373","Проверка блока с подробной информацией","","Wed Apr 23 21:10:02 GMT 2025","passed","Wed Apr 23 21:10:03 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","759","Изменение параметра в статистике за три дня","","Wed Apr 23 21:10:00 GMT 2025","passed","Wed Apr 23 21:10:01 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","748","Проверка блока с информацией о погоде на следующий день","","Wed Apr 23 21:10:00 GMT 2025","passed","Wed Apr 23 21:10:00 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextDayInformation"
