"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4268","Открытие GitHub по нажатию на Support Project","","Sat May 03 19:05:07 GMT 2025","passed","Sat May 03 19:05:12 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","openSupport"
"","1247","Проверка блока с информацией о погоде на следующий день","","Sat May 03 19:05:13 GMT 2025","passed","Sat May 03 19:05:14 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkNextHoursInformation"
"","2789","Проверка вызовов методов при поиски погоды в городе","","Sat May 03 19:05:20 GMT 2025","passed","Sat May 03 19:05:23 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","searchWeatherInCity"
"","1192","Изменение параметра в статистике за три дня","","Sat May 03 19:05:15 GMT 2025","passed","Sat May 03 19:05:16 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForThreeDays"
"","10817","Ввод текста в строки поиска","","Sat May 03 19:05:24 GMT 2025","passed","Sat May 03 19:05:35 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","setText"
"","1231","Изменение параметра в статистике за 10 дней","","Sat May 03 19:05:19 GMT 2025","passed","Sat May 03 19:05:20 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeParametrForTenDays"
"","1007","Проверка колонки с основной информацией","","Sat May 03 19:05:14 GMT 2025","passed","Sat May 03 19:05:15 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkMainInformation"
"","1142","Отображение элементов заголовочной строки поиска","","Sat May 03 19:05:23 GMT 2025","passed","Sat May 03 19:05:24 GMT 2025","","Строка поиска","com.example.test.SearchingStringTest","checkUI"
"","1312","Проверка кликабельности кнопки изменения темы","","Sat May 03 19:05:12 GMT 2025","passed","Sat May 03 19:05:13 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","changeTheme"
"","1248","Проверка блока с подробной информацией","","Sat May 03 19:05:18 GMT 2025","passed","Sat May 03 19:05:19 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkAdditionalInformation"
"","1387","Проверка отображения блока со статистикой","","Sat May 03 19:05:16 GMT 2025","passed","Sat May 03 19:05:18 GMT 2025","","Основной экран","com.example.test.WeatherPageTest","checkStatisticBlock"
